"","month","year","BNFSectionName","id","NIC"
"5816","December","2014","Drugs Used In Obstetrics","December 2014",904
"5817","December","2014","Drugs Used In Park'ism/Related Disorders","December 2014",8885228.51637673
"5818","December","2014","Drugs Used In Psychoses & Rel.Disorders","December 2014",13712319.8338077
"5819","December","2014","Drugs Used In Rheumatic Diseases & Gout","December 2014",12273491.9164162
"5820","December","2014","Drugs Used In Substance Dependence","December 2014",6074810.90595198
"5821","December","2014","Drugs used in the Treatment of Obesity","December 2014",1090794.52990723
"5822","December","2014","Dry Mouth Products","December 2014",121709.693376541
"5823","December","2014","Dyspep&Gastro-Oesophageal Reflux Disease","December 2014",2519129.44158924
"5824","December","2014","Elastic Hosiery","December 2014",851337.998446465
"5825","December","2014","Emollient & Barrier Preparations","December 2014",7984155.09103358
"5826","December","2014","Emollients","December 2014",2262895.92402458
"5827","December","2014","Eye Products","December 2014",1554415.49000835
"5828","December","2014","Faecal Collectors","December 2014",6144.04001617432
"5829","December","2014","Filters/Bridges","December 2014",17622.2001228333
"5830","December","2014","Flanges","December 2014",2377.38999652863
"5831","December","2014","Fluids And Electrolytes","December 2014",840952.703897595
"5832","December","2014","Foam","December 2014",69.0500030517578
"5833","December","2014","Foods","December 2014",904400.427244186
"5834","December","2014","Gauzes & Gauze Tissue","December 2014",169717.267616272
"5835","December","2014","General Anaesthesia","December 2014",255351.760258198
"5836","December","2014","Health Supplements","December 2014",306006.544629335
"5837","December","2014","Hernia Support Garments","December 2014",839.5
"5838","December","2014","Hypertension and Heart Failure","December 2014",14815765.8810596
"5839","December","2014","Hypnotics And Anxiolytics","December 2014",7470250.4605298
"5840","December","2014","Hypothalamic&Pituitary Hormones&Antioest","December 2014",3900649.80157471
"5841","December","2014","Ileostomy Bags","December 2014",6361645.13685274
"5842","December","2014","Immunoglobulins","December 2014",5823.15002441406
"5843","December","2014","Incontinence Belts","December 2014",5.13000011444092
"5844","December","2014","Incontinence Sheath Fixing Strips & Adh","December 2014",30599.7597770691
"5845","December","2014","Incontinence Sheaths","December 2014",1051610.81773627
"5846","December","2014","Indwelling Pleural Cath Drain System","December 2014",64000.7889633179
"5847","December","2014","Inhalation Solutions","December 2014",84387.671875
"5848","December","2014","Insert For Female Stress Incont","December 2014",5118.26991271973
"5849","December","2014","Intravenous Nutrition","December 2014",179.599994659424
"5850","December","2014","Irrigation Solutions","December 2014",291845.488246918
"5851","December","2014","Irrigation Washout Appliances","December 2014",99535.0504553318
"5852","December","2014","Jaw Rehabilitation Device","December 2014",6031.61999511719
"5853","December","2014","Laxatives","December 2014",8875351.05251199
"5854","December","2014","Leg Bags","December 2014",1860394.27903652
"5855","December","2014","Leg Ulcer Wrap","December 2014",13.8000001907349
"5856","December","2014","Lints","December 2014",1469.9599609375
"5857","December","2014","Lipid-Regulating Drugs","December 2014",20086496.1483889
"5858","December","2014","Local Anaesthesia","December 2014",1561461.29838179
"5859","December","2014","Local Anaesthetics","December 2014",568.820014953613
"5860","December","2014","Local Prepn for Anal & Rectal Disorders","December 2014",1011453.46640229
"5861","December","2014","Local Sclerosants","December 2014",306
"5862","December","2014","Low Friction Products","December 2014",87809.3390197754
"5863","December","2014","Lubricant Gels","December 2014",65580.8396339417
"5864","December","2014","Lymphoedema Garments","December 2014",962256.538508415
"5865","December","2014","Metabolic Disorders","December 2014",436563.802284241
"5866","December","2014","Micro-Enema - Sodium Citrate","December 2014",1074.63000488281
"5867","December","2014","Minerals","December 2014",3995230.54583612
"5868","December","2014","Miscellaneous Ophthalmic Preparations","December 2014",2289464.35742855
"5869","December","2014","Miscellaneous Topical Preparations","December 2014",16735.7297058105
"5870","December","2014","Mucolytics","December 2014",3679305.1792717
"5871","December","2014","Mydriatics And Cycloplegics","December 2014",109349.061221123
"5872","December","2014","Nasal Products","December 2014",108165.941260517
"5873","December","2014","Night Drainage Bags","December 2014",1062202.40494585
"5874","December","2014","Nit,Calc Block & Other Antianginal Drugs","December 2014",16610834.9608798
"5875","December","2014","Oral Film Forming Agents","December 2014",72138.619140625
"5876","December","2014","Oral Nutrition","December 2014",32520064.9718888
"5877","December","2014","Other Appliances","December 2014",6310997.65605116
"5878","December","2014","Other Endocrine Drugs","December 2014",513732.772567749
"5879","December","2014","Other Health Supplements","December 2014",71593.109970808
"5880","December","2014","Other Preparations","December 2014",15992.7602100372
"5881","December","2014","Peak Flow Meters","December 2014",115654.837584615
"5882","December","2014","Pelvic Toning Devices","December 2014",2003.69999694824
"5883","December","2014","Physical Debridement Device","December 2014",164971.59375
"5884","December","2014","Plantar Pressure Offloading Device","December 2014",75074.2097434998
"5885","December","2014","Plasters","December 2014",8251.89990234375
"5886","December","2014","Positive Inotropic Drugs","December 2014",340920.866751865
"5887","December","2014","Preparations For Eczema And Psoriasis","December 2014",4379225.14755201
"5888","December","2014","Preparations For Warts And Calluses","December 2014",239195.262799978
"5889","December","2014","Pressure Plates/Shields","December 2014",4782.8500328064
"5890","December","2014","Prosthetic Adhesives","December 2014",86.25
"5891","December","2014","Selective Preparations","December 2014",1549358.0238378
"5892","December","2014","Sex Hormones","December 2014",5496534.09560943
"5893","December","2014","Sex Hormones & Antag In Malig Disease","December 2014",6744324.60494184
"5894","December","2014","Shampoo&Other Preps For Scalp&Hair Cond","December 2014",815120.767284393
"5895","December","2014","Silk Garments","December 2014",138890.509390831
"5896","December","2014","Single Substances","December 2014",8740.91019447148
"5897","December","2014","Skin Adhesive,Sterile","December 2014",582.439999580383
"5898","December","2014","Skin Cleansers,Antiseptics & Desloughing","December 2014",157702.346427202
"5899","December","2014","Skin Closure Strips, Sterile","December 2014",3931.21010252833
"5900","December","2014","Skin Fillers And Protectives","December 2014",2696018.30049133
"5901","December","2014","Skin Protectors","December 2014",1003318.19358444
"5902","December","2014","Soft-Tissue Disorders & Topical Pain Rel","December 2014",3886379.95203525
"5903","December","2014","Stable Angina, Acute/Crnry Synd&Fibrin","December 2014",3600
"5904","December","2014","Stockinette","December 2014",907414.629889131
"5905","December","2014","Stoma Caps/Dressings","December 2014",96397.3291778564
"5906","December","2014","Stoma Care","December 2014",1188.28997802734
"5907","December","2014","Sunscreens And Camouflagers","December 2014",903470.225961685
"5908","December","2014","Surgical Adhesive Tape","December 2014",132894.330199361
"5909","December","2014","Surgical Sutures","December 2014",239.419999837875
"5910","December","2014","Suspensory Systems","December 2014",30130.6197967529
"5911","December","2014","Swabs","December 2014",132243.063916206
"5912","December","2014","Sympathomimetics","December 2014",337238.639839172
"5913","December","2014","Systemic Nasal Decongestants","December 2014",52114.059284389
"5914","December","2014","Thyroid And Antithyroid Drugs","December 2014",11761581.1242037
"5915","December","2014","Top Local Anaesthetics & Antipruritics","December 2014",143906.92175144
"5916","December","2014","Topical Circulatory Preparations","December 2014",48844.0914058685
"5917","December","2014","Topical Corticosteroids","December 2014",5113042.95267749
"5918","December","2014","Tracheostomy & Laryngectomy Appliances","December 2014",754253.612501621
"5919","December","2014","Treatment Of Glaucoma","December 2014",7801185.78175926
"5920","December","2014","Treatment Of Vaginal & Vulval Conditions","December 2014",1749233.04020619
"5921","December","2014","Trusses","December 2014",8829.98997592926
"5922","December","2014","Tubing & Accessories","December 2014",14518.0995960236
"5923","December","2014","Tubing And Accessories","December 2014",204599.312581062
"5924","December","2014","Two Piece Ostomy Systems","December 2014",2730166.29476523
"5925","December","2014","Urinal Systems","December 2014",62501.9098753929
"5926","December","2014","Urostomy Bags","December 2014",1668540.82123947
"5927","December","2014","Vaccines And Antisera","December 2014",255646.081587791
"5928","December","2014","Vacuum Pumps for Erectile Dysfunction","December 2014",124789.918914795
"5929","December","2014","Vaginal Dilators","December 2014",8584.00012207031
"5930","December","2014","Vaginal Moisturisers","December 2014",146168.129532814
"5931","December","2014","Vaginal PH Correction Products","December 2014",11358.75
"5932","December","2014","Vehicles and Emulsifying Agents","December 2014",43669.2892184258
"5933","December","2014","Venous Ulcer Compression System","December 2014",193702.310030937
"5934","December","2014","Vitamins","December 2014",10943755.1873058
"5935","December","2014","Waters","December 2014",11016.6997070312
"5936","December","2014","Wound Management & other Dressings","December 2014",11488624.2844052
"5937","December","2014","Wound Management Products","December 2014",63291.58984375
"5938","December","2014","X-Ray Contrast Media","December 2014",805
"5939","December","2015","Absorbent Cottons","December 2015",2965.4400100708
"5940","December","2015","Acids","December 2015",9009.63989236951
"5941","December","2015","Acne and Rosacea","December 2015",2275924.90205526
"5942","December","2015","Acne Treatment","December 2015",468
"5943","December","2015","Acute Diarrhoea","December 2015",999179.163681149
"5944","December","2015","Adhesive (Pastes/Sprays/Solutions)","December 2015",6158.38018798828
"5945","December","2015","Adhesive Discs/Rings/Pads/Plasters","December 2015",689459.106402397
"5946","December","2015","Adhesive Dressing Remover Ster Silicone","December 2015",9567.93005371094
"5947","December","2015","Adhesive Removers (Sprays/Liquids/Wipes)","December 2015",1439121.98225212
"5948","December","2015","Alcohol, Wines & Spirits","December 2015",40.75
"5949","December","2015","Anaemias + Other Blood Disorders","December 2015",4709809.71745199
"5950","December","2015","Anal Irrigation System","December 2015",1098455.91316986
"5951","December","2015","Anal Plugs","December 2015",41615.7105712891
"5952","December","2015","Analgesics","December 2015",48688034.9799922
"5953","December","2015","Anthelmintics","December 2015",35609.3398842812
"5954","December","2015","Anti-Arrhythmic Drugs","December 2015",659421.830219269
"5955","December","2015","Anti-Infective Eye Preparations","December 2015",1085700.5790143
"5956","December","2015","Anti-Infective Skin Preparations","December 2015",1541483.83691621
"5957","December","2015","Antibacterial Drugs","December 2015",18697610.0359315
"5958","December","2015","Anticoagulants And Protamine","December 2015",22686773.976368
"5959","December","2015","Antidepressant Drugs","December 2015",25926575.8637695
"5960","December","2015","Antiepileptics","December 2015",47167509.2506041
"5961","December","2015","Antifibrinolytic Drugs & Haemostatics","December 2015",244350.430267334
"5962","December","2015","Antifibrotics","December 2015",501.920013427734
"5963","December","2015","Antifungal Drugs","December 2015",936644.275664806
"5964","December","2015","Antihist, Hyposensit & Allergic Emergen","December 2015",4033904.56389594
"5965","December","2015","Antiperspirants","December 2015",29173.6202964783
"5966","December","2015","Antiplatelet Drugs","December 2015",6617578.19645587
"5967","December","2015","Antiprotozoal Drugs","December 2015",833731.396427155
"5968","December","2015","Antisecretory Drugs+Mucosal Protectants","December 2015",11508187.5719233
"5969","December","2015","Antispasmod.&Other Drgs Alt.Gut Motility","December 2015",5867939.18558407
"5970","December","2015","Antiviral Drugs","December 2015",915272.665290833
"5971","December","2015","Arm Sling/Bandages","December 2015",1911405.0880487
"5972","December","2015","Aromatic Inhalations","December 2015",1545.99994850159
"5973","December","2015","Bacterial Decolonisation Products","December 2015",520.800018310547
"5974","December","2015","Bag Closures","December 2015",7818.04991865158
"5975","December","2015","Bag Covers","December 2015",22569.2798252106
"5976","December","2015","Base/Dil/Susp Agents/Stabilisers","December 2015",1476027.76565695
"5977","December","2015","Belts","December 2015",239945.197843075
"5978","December","2015","Beta-Adrenoceptor Blocking Drugs","December 2015",6783931.8644464
"5979","December","2015","Bitters And Tonics","December 2015",973.380004882812
"5980","December","2015","Bronchodilators","December 2015",28993379.7327654
"5981","December","2015","Catheter Maintenance Solutions","December 2015",535135.735351562
"5982","December","2015","Catheter Valves","December 2015",150129.798355103
"5983","December","2015","Catheters","December 2015",10054272.9602404
"5984","December","2015","Cellulose Wadding BP 1988","December 2015",4.40000009536743
"5985","December","2015","Cervical Collar","December 2015",258.199995040894
"5986","December","2015","Chiropody Appliances","December 2015",2735.23004150391
"5987","December","2015","Chronic Bowel Disorders","December 2015",9263761.09715796
"5988","December","2015","CNS Stimulants and drugs used for ADHD","December 2015",5013255.93156338
"5989","December","2015","Colostomy Bags","December 2015",6980414.61805725
"5990","December","2015","Colostomy Sets","December 2015",507.660003662109
"5991","December","2015","Colouring,Flavouring & Sweetening Agents","December 2015",213.429992675781
"5992","December","2015","Compound Vit/Mineral Formulations","December 2015",238349.170847997
"5993","December","2015","Contraceptive Devices","December 2015",13495.2001876831
"5994","December","2015","Contraceptives","December 2015",5390699.53636432
"5995","December","2015","Cordials/Soft Drinks","December 2015",11253.6801757812
"5996","December","2015","Corti'roids & Other Anti-Inflamm.Preps.","December 2015",975213.508052349
"5997","December","2015","Corticosteroids (Endocrine)","December 2015",10585786.9418619
"5998","December","2015","Corticosteroids (Respiratory)","December 2015",61506044.0590959
"5999","December","2015","Cough Preparations","December 2015",122591.470169142
"6000","December","2015","Cromoglycate,Rel,Leukotriene Antagonists","December 2015",668483.263763428
"6001","December","2015","Cycloidal Vibration Accessories","December 2015",5530
"6002","December","2015","Cytotoxic Drugs","December 2015",1413384.59516835
"6003","December","2015","Deodorants","December 2015",155699.710391998
"6004","December","2015","Discharge Solidifying Agents","December 2015",150257.281826019
"6005","December","2015","Disinfectants,Preserv&Sterilising Agents","December 2015",227.440002441406
"6006","December","2015","Diuretics","December 2015",6172746.55741724
"6007","December","2015","Douches","December 2015",10.2399997711182
"6008","December","2015","Drainable Dribbling Appliances","December 2015",118.779998779297
"6009","December","2015","Drugs Acting On The Ear","December 2015",964537.229439497
"6010","December","2015","Drugs Acting On The Nose","December 2015",4222613.39526546
"6011","December","2015","Drugs Acting On The Oropharynx","December 2015",1002458.4019943
"6012","December","2015","Drugs Affecting Bone Metabolism","December 2015",1909562.38932228
"6013","December","2015","Drugs Affecting Intestinal Secretions","December 2015",3155164.6721344
"6014","December","2015","Drugs Affecting The Immune Response","December 2015",5762917.09883308
"6015","December","2015","Drugs for Dementia","December 2015",2595261.30817223
"6016","December","2015","Drugs For Genito-Urinary Disorders","December 2015",20511572.5064883
"6017","December","2015","Drugs Used In Diabetes","December 2015",86408775.8315275
"6018","December","2015","Drugs Used In Nausea And Vertigo","December 2015",3216360.62175274
"6019","December","2015","Drugs Used In Neuromuscular  Disorders","December 2015",1669149.89238954
"6020","December","2015","Drugs Used In Obstetrics","December 2015",456
"6021","December","2015","Drugs Used In Park'ism/Related Disorders","December 2015",10511155.9062724
"6022","December","2015","Drugs Used In Psychoses & Rel.Disorders","December 2015",10723668.9080461
"6023","December","2015","Drugs Used In Rheumatic Diseases & Gout","December 2015",12887857.2456824
"6024","December","2015","Drugs Used In Substance Dependence","December 2015",5633442.4960562
"6025","December","2015","Drugs used in the Treatment of Obesity","December 2015",970085.917596817
"6026","December","2015","Dry Mouth Products","December 2015",131798.479217529
"6027","December","2015","Dyspep&Gastro-Oesophageal Reflux Disease","December 2015",2679602.9863832
"6028","December","2015","Elastic Hosiery","December 2015",877327.893708944
"6029","December","2015","Emollient & Barrier Preparations","December 2015",7865534.55413651
"6030","December","2015","Emollients","December 2015",2810832.64976501
"6031","December","2015","Eye Products","December 2015",2117283.44009018
"6032","December","2015","Faecal Collectors","December 2015",6685.05001831055
"6033","December","2015","Filters/Bridges","December 2015",14677.899772644
"6034","December","2015","Flanges","December 2015",3501.24003696442
"6035","December","2015","Fluids And Electrolytes","December 2015",795855.026084423
"6036","December","2015","Foods","December 2015",1064466.31433487
"6037","December","2015","Gauzes & Gauze Tissue","December 2015",185568.140733242
"6038","December","2015","General Anaesthesia","December 2015",296716.892008781
"6039","December","2015","Health Supplements","December 2015",321619.466646194
"6040","December","2015","Hernia Support Garments","December 2015",2007.5
"6041","December","2015","Hypertension and Heart Failure","December 2015",13758505.9741666
"6042","December","2015","Hypnotics And Anxiolytics","December 2015",6682732.06232512
"6043","December","2015","Hypothalamic&Pituitary Hormones&Antioest","December 2015",4036817.27903748
"6044","December","2015","Ileostomy Bags","December 2015",6578350.0302434
"6045","December","2015","Immunoglobulins","December 2015",745.039978027344
"6046","December","2015","Incontinence Belts","December 2015",13.1199998855591
"6047","December","2015","Incontinence Sheath Fixing Strips & Adh","December 2015",30146.1098518372
"6048","December","2015","Incontinence Sheaths","December 2015",1036917.30232811
"6049","December","2015","Indwelling Pleural Cath Drain System","December 2015",87931.6676635742
"6050","December","2015","Inhalation Solutions","December 2015",89852.58203125
"6051","December","2015","Insert For Female Stress Incont","December 2015",4475.7399559021
"6052","December","2015","Intravenous Nutrition","December 2015",91.0999984741211
"6053","December","2015","Irrigation Solutions","December 2015",299860.248031616
"6054","December","2015","Irrigation Washout Appliances","December 2015",100667.699329376
"6055","December","2015","Jaw Rehabilitation Device","December 2015",5901.57019042969
"6056","December","2015","Laxatives","December 2015",7955659.07274351
"6057","December","2015","Leg Bags","December 2015",1836010.18346977
"6058","December","2015","Lints","December 2015",1390.60006713867
"6059","December","2015","Lipid-Regulating Drugs","December 2015",20050752.8933883
"6060","December","2015","Local Anaesthesia","December 2015",1875895.80251333
"6061","December","2015","Local Anaesthetics","December 2015",627.889996111393
"6062","December","2015","Local Prepn for Anal & Rectal Disorders","December 2015",981882.174411654
"6063","December","2015","Local Sclerosants","December 2015",144
"6064","December","2015","Low Friction Products","December 2015",91703.9501419067
"6065","December","2015","Lubricant Gels","December 2015",67898.2511291504
"6066","December","2015","Lymphoedema Garments","December 2015",1132986.76128101
"6067","December","2015","Metabolic Disorders","December 2015",598361.485275269
"6068","December","2015","Micro-Enema - Sodium Citrate","December 2015",839.690002441406
"6069","December","2015","Minerals","December 2015",4271128.40265847
"6070","December","2015","Miscellaneous Ophthalmic Preparations","December 2015",2470073.25001663
"6071","December","2015","Miscellaneous Topical Preparations","December 2015",15213.4099283218
"6072","December","2015","Mucolytics","December 2015",3668848.62157822
"6073","December","2015","Mydriatics And Cycloplegics","December 2015",151474.019639492
"6074","December","2015","Nasal Products","December 2015",109603.829104662
"6075","December","2015","Night Drainage Bags","December 2015",1063925.49270964
"6076","December","2015","Nit,Calc Block & Other Antianginal Drugs","December 2015",17470464.9741959
"6077","December","2015","Oral Film Forming Agents","December 2015",71517.6796875
"6078","December","2015","Oral Nutrition","December 2015",33624655.9244884
"6079","December","2015","Other Appliances","December 2015",6307222.16597632
"6080","December","2015","Other Endocrine Drugs","December 2015",507556.054403305
"6081","December","2015","Other Health Supplements","December 2015",59433.7603845596
"6082","December","2015","Other Preparations","December 2015",18427.9602518082
"6083","December","2015","Peak Flow Meters","December 2015",106332.408787251
"6084","December","2015","Pelvic Toning Devices","December 2015",1402.65000152588
"6085","December","2015","Physical Debridement Device","December 2015",232727.671875
"6086","December","2015","Plantar Pressure Offloading Device","December 2015",77698.1402168274
"6087","December","2015","Plasters","December 2015",10735.7700195312
"6088","December","2015","Positive Inotropic Drugs","December 2015",1582607.04623389
"6089","December","2015","Preparations For Eczema And Psoriasis","December 2015",4864637.01477623
"6090","December","2015","Preparations For Warts And Calluses","December 2015",260696.785381794
"6091","December","2015","Pressure Plates/Shields","December 2015",4375.09999275208
"6092","December","2015","Prosthetic Adhesives","December 2015",110.25
"6093","December","2015","Selective Preparations","December 2015",1395171.46397829
"6094","December","2015","Sex Hormones","December 2015",5757960.06611753
"6095","December","2015","Sex Hormones & Antag In Malig Disease","December 2015",6382324.73567235
"6096","December","2015","Shampoo&Other Preps For Scalp&Hair Cond","December 2015",818954.724618912
"6097","December","2015","Silk Garments","December 2015",123909.620519638
"6098","December","2015","Single Substances","December 2015",5731.98997305334
"6099","December","2015","Skin Adhesive,Sterile","December 2015",637.599998474121
"6100","December","2015","Skin Cleansers,Antiseptics & Desloughing","December 2015",161440.041465163
"6101","December","2015","Skin Closure Strips, Sterile","December 2015",4351.48010492325
"6102","December","2015","Skin Fillers And Protectives","December 2015",2885790.67261505
"6103","December","2015","Skin Protectors","December 2015",1012794.53315544
"6104","December","2015","Soft-Tissue Disorders & Topical Pain Rel","December 2015",3659875.57089543
"6105","December","2015","Stable Angina, Acute/Crnry Synd&Fibrin","December 2015",1854.08000183105
"6106","December","2015","Stockinette","December 2015",883175.446738124
"6107","December","2015","Stoma Caps/Dressings","December 2015",93882.8403205872
"6108","December","2015","Stoma Care","December 2015",2540.29992675781
"6109","December","2015","Sunscreens And Camouflagers","December 2015",958282.342367649
"6110","December","2015","Surgical Adhesive Tape","December 2015",128384.880132556
"6111","December","2015","Surgical Sutures","December 2015",310.819995522499
"6112","December","2015","Suspensory Systems","December 2015",33805.3500289917
"6113","December","2015","Swabs","December 2015",125821.760440826
"6114","December","2015","Sympathomimetics","December 2015",180996.88341713
"6115","December","2015","Systemic Nasal Decongestants","December 2015",35024.4600086212
"6116","December","2015","Thyroid And Antithyroid Drugs","December 2015",15310739.8532772
"6117","December","2015","Top Local Anaesthetics & Antipruritics","December 2015",155383.439279556
"6118","December","2015","Topical Circulatory Preparations","December 2015",48154.3804683685
"6119","December","2015","Topical Corticosteroids","December 2015",5413659.42971063
"6120","December","2015","Tracheostomy & Laryngectomy Appliances","December 2015",880694.785275936
"6121","December","2015","Treatment Of Glaucoma","December 2015",8406375.90198803
"6122","December","2015","Treatment Of Vaginal & Vulval Conditions","December 2015",2091999.31324553
"6123","December","2015","Trusses","December 2015",8018.25004863739
"6124","December","2015","Tubing & Accessories","December 2015",16698.4097290039
"6125","December","2015","Tubing And Accessories","December 2015",219074.401836514
"6126","December","2015","Two Piece Ostomy Systems","December 2015",2583084.19493484
"6127","December","2015","Urinal Systems","December 2015",63039.1203615665
"6128","December","2015","Urostomy Bags","December 2015",1742765.82761002
"6129","December","2015","Vaccines And Antisera","December 2015",231060.278572559
"6130","December","2015","Vacuum Pumps for Erectile Dysfunction","December 2015",125808.507442474
"6131","December","2015","Vaginal Dilators","December 2015",8603.45013427734
"6132","December","2015","Vaginal Moisturisers","December 2015",167740.069229126
"6133","December","2015","Vaginal PH Correction Products","December 2015",12707.9899902344
"6134","December","2015","Vehicles & Emulsifying Agents","December 2015",40300.8987846375
"6135","December","2015","Venous Ulcer Compression System","December 2015",222270.299618721
"6136","December","2015","Vitamins","December 2015",12047961.1930772
"6137","December","2015","Waters","December 2015",10234.6899414062
"6138","December","2015","Wound Management & other Dressings","December 2015",11715600.5041498
"6139","December","2015","Wound Management Products","December 2015",61601.66015625
"6140","December","2015","X-Ray Contrast Media","December 2015",735
"6141","December","2016","Absorbent Cottons","December 2016",2410.18005657196
"6142","December","2016","Acids","December 2016",8697.70008349419
"6143","December","2016","Acne and Rosacea","December 2016",2286584.19690728
"6144","December","2016","Acne Treatment","December 2016",319
"6145","December","2016","Acute Diarrhoea","December 2016",549471.926074803
"6146","December","2016","Adhesive (Pastes/Sprays/Solutions)","December 2016",5283.80016899109
"6147","December","2016","Adhesive Discs/Rings/Pads/Plasters","December 2016",744806.760162354
"6148","December","2016","Adhesive Dressing Remover Ster Silicone","December 2016",12219.4099273682
"6149","December","2016","Adhesive Removers (Sprays/Liquids/Wipes)","December 2016",1534768.15841675
"6150","December","2016","Alcohol, Wines & Spirits","December 2016",137.440002441406
"6151","December","2016","Anaemias + Other Blood Disorders","December 2016",4223044.52569073
"6152","December","2016","Anal Irrigation System","December 2016",1304346.12183714
"6153","December","2016","Anal Plugs","December 2016",48658.2319335938
"6154","December","2016","Analgesics","December 2016",43663586.5239557
"6155","December","2016","Anthelmintics","December 2016",42871.4700226784
"6156","December","2016","Anti-Arrhythmic Drugs","December 2016",923650.168811798
"6157","December","2016","Anti-Infective Eye Preparations","December 2016",862259.032635212
"6158","December","2016","Anti-Infective Skin Preparations","December 2016",1376186.90317237
"6159","December","2016","Antibacterial Drugs","December 2016",16385142.0887178
"6160","December","2016","Anticoagulants And Protamine","December 2016",28217470.4580889
"6161","December","2016","Antidepressant Drugs","December 2016",22597801.2972126
"6162","December","2016","Antiepileptic Drugs","December 2016",47347553.1810508
"6163","December","2016","Antifibrinolytic Drugs & Haemostatics","December 2016",166708.274258614
"6164","December","2016","Antifibrotics","December 2016",685.169982910156
"6165","December","2016","Antifungal Drugs","December 2016",789087.557815552
"6166","December","2016","Antihist, Hyposensit & Allergic Emergen","December 2016",4487825.42782545
"6167","December","2016","Antiperspirants","December 2016",32017.5201354027
"6168","December","2016","Antiplatelet Drugs","December 2016",6057811.14776021
"6169","December","2016","Antiprotozoal Drugs","December 2016",681497.899623871
"6170","December","2016","Antisecretory Drugs+Mucosal Protectants","December 2016",9584803.40323806
"6171","December","2016","Antispasmod.&Other Drgs Alt.Gut Motility","December 2016",5406368.44960594
"6172","December","2016","Antiviral Drugs","December 2016",836066.839196563
"6173","December","2016","Arm Sling/Bandages","December 2016",1802952.13011694
"6174","December","2016","Aromatic Inhalations","December 2016",1593.09999132156
"6175","December","2016","Bacterial Decolonisation Products","December 2016",767.579986572266
"6176","December","2016","Bag Closures","December 2016",7557.11009693146
"6177","December","2016","Bag Covers","December 2016",18975.3498415947
"6178","December","2016","Base/Dil/Susp Agents/Stabilisers","December 2016",1592523.56282902
"6179","December","2016","Belts","December 2016",240589.040501595
"6180","December","2016","Beta-Adrenoceptor Blocking Drugs","December 2016",5186713.64714384
"6181","December","2016","Bitters And Tonics","December 2016",1093.05004882812
"6182","December","2016","Bronchodilators","December 2016",28063134.9706511
"6183","December","2016","Catheter Maintenance Products","December 2016",553802.987743378
"6184","December","2016","Catheter Valves","December 2016",157140.475307465
"6185","December","2016","Catheters","December 2016",10763289.153038
"6186","December","2016","Cellulose Wadding BP 1988","December 2016",33
"6187","December","2016","Cervical Collar","December 2016",150.139998912811
"6188","December","2016","Chiropody Appliances","December 2016",2683.61994934082
"6189","December","2016","Chronic Bowel Disorders","December 2016",9333361.54496002
"6190","December","2016","CNS Stimulants and drugs used for ADHD","December 2016",5110647.96654892
"6191","December","2016","Colostomy Bags","December 2016",7107195.4188385
"6192","December","2016","Colouring,Flavouring & Sweetening Agents","December 2016",550.320007324219
"6193","December","2016","Compound Vit/Mineral Formulations","December 2016",218397.556986451
"6194","December","2016","Contraceptive Devices","December 2016",14811.019903183
"6195","December","2016","Contraceptives","December 2016",4765954.63999379
"6196","December","2016","Cordials/Soft Drinks","December 2016",10866.9102039337
"6197","December","2016","Corti'roids & Other Anti-Inflamm.Preps.","December 2016",739300.924505711
"6198","December","2016","Corticosteroids (Endocrine)","December 2016",10459119.0988922
"6199","December","2016","Corticosteroids (Respiratory)","December 2016",58511438.2796688
"6200","December","2016","Cough Preparations","December 2016",110994.059722885
"6201","December","2016","Cromoglycate,Rel,Leukotriene Antagonists","December 2016",624865.746154785
"6202","December","2016","Cycloidal Vibration Accessories","December 2016",6425
"6203","December","2016","Cytotoxic Drugs","December 2016",1321033.53617859
"6204","December","2016","Dementia","December 2016",2491513.74971533
"6205","December","2016","Deodorants","December 2016",149891.771124601
"6206","December","2016","Dev For Fungal Nail Infections","December 2016",206.139999389648
"6207","December","2016","Discharge Solidifying Agents","December 2016",152365.822826385
"6208","December","2016","Disinfectants,Preserv&Sterilising Agents","December 2016",5.71999979019165
"6209","December","2016","Diuretics","December 2016",4162675.92211473
"6210","December","2016","Douches","December 2016",15.3599996566772
"6211","December","2016","Drugs Acting On The Ear","December 2016",906511.4410097
"6212","December","2016","Drugs Acting On The Nose","December 2016",4068947.27400088
"6213","December","2016","Drugs Acting On The Oropharynx","December 2016",904996.783677936
"6214","December","2016","Drugs Affecting Bone Metabolism","December 2016",1674389.90945435
"6215","December","2016","Drugs Affecting Intestinal Secretions","December 2016",3315001.8609848
"6216","December","2016","Drugs Affecting The Immune Response","December 2016",4894940.9270649
"6217","December","2016","Drugs For Genito-Urinary Disorders","December 2016",19911612.0853703
"6218","December","2016","Drugs Used In Diabetes","December 2016",83239190.9349269
"6219","December","2016","Drugs Used In Nausea And Vertigo","December 2016",2999115.98645973
"6220","December","2016","Drugs Used In Neuromuscular  Disorders","December 2016",1452008.02519512
"6221","December","2016","Drugs Used In Obstetrics","December 2016",456
"6222","December","2016","Drugs Used In Park'ism/Related Disorders","December 2016",10069675.7747059
"6223","December","2016","Drugs Used In Psychoses & Rel.Disorders","December 2016",7097425.94513178
"6224","December","2016","Drugs Used In Rheumatic Diseases & Gout","December 2016",10304238.8061381
"6225","December","2016","Drugs Used In Substance Dependence","December 2016",4616719.01576066
